rok,vek,pohlavie,kategoria,pocet,priemer_eur
2021,77,M,S,13168,571.66
2021,77,M,P,216,534.49
2021,77,M,C,1007,434.44
2021,77,M,V,583,311.54
2021,77,M,PC,17,406.19
2021,77,M,PV,4,291.32
2021,77,M,CV,45,236.79
2021,78,M,S,12235,565.27
2021,78,M,P,172,528.51
2021,78,M,C,949,429.61
2021,78,M,V,545,308.02
2021,78,M,PC,13,401.69
2021,78,M,PV,3,288.04
2021,78,M,CV,42,234.08
2021,79,M,S,11270,558.81
2021,79,M,P,135,522.53
2021,79,M,C,887,424.69
2021,79,M,V,505,304.58
2021,79,M,PC,11,397.1
2021,79,M,PV,2,284.77
2021,79,M,CV,40,231.46
2021,80,M,S,10284,552.42
2021,80,M,P,105,516.48
2021,80,M,C,820,419.86
2021,80,M,V,463,301.06
2021,80,M,PC,8,392.52
2021,80,M,PV,2,281.49
2021,80,M,CV,37,228.84
2021,81,M,S,9289,545.95
2021,81,M,P,81,510.5
2021,81,M,C,751,414.95
2021,81,M,V,421,297.54
2021,81,M,PC,7,387.93
2021,81,M,PV,1,278.22
2021,81,M,CV,34,226.14
2021,82,M,S,8273,539.56
2021,82,M,P,62,504.52
2021,82,M,C,678,410.04
2021,82,M,V,377,294.02
2021,82,M,PC,5,383.43
2021,82,M,PV,1,274.94
2021,82,M,CV,31,223.52
2021,83,M,S,7282,533.1
2021,83,M,P,47,498.46
2021,83,M,C,605,405.21
2021,83,M,V,334,290.58
2021,83,M,PC,4,378.84
2021,83,M,PV,1,271.67
2021,83,M,CV,28,220.82
2021,84,M,S,6324,526.71
2021,84,M,P,35,492.49
2021,84,M,C,532,400.29
2021,84,M,V,292,287.06
2021,84,M,PC,3,374.26
2021,84,M,PV,1,268.39
2021,84,M,CV,25,218.2
2021,85,M,S,5412,520.32
2021,85,M,P,25,486.43
2021,85,M,C,461,395.38
2021,85,M,V,251,283.54
2021,85,M,PC,2,369.75
2021,85,M,CV,21,215.5
2021,86,M,S,4558,513.86
2021,86,M,P,18,480.45
2021,86,M,C,394,390.55
2021,86,M,V,213,280.02
2021,86,M,PC,2,365.17
2021,86,M,CV,18,212.88
2021,87,M,S,3786,507.47
2021,87,M,P,13,474.47
2021,87,M,C,331,385.64
2021,87,M,V,178,276.58
2021,87,M,PC,1,360.58
2021,87,M,CV,16,210.18
2021,88,M,S,3084,501.0
2021,88,M,P,9,468.41
2021,88,M,C,273,380.81
2021,88,M,V,145,273.06
2021,88,M,PC,1,356.0
2021,88,M,CV,13,207.56
2021,89,M,S,2458,494.61
2021,89,M,P,6,462.44
2021,89,M,C,220,375.89
2021,89,M,V,117,269.54
2021,89,M,PC,1,351.5
2021,89,M,CV,10,204.85
2021,90,M,S,1914,488.15
2021,90,M,P,4,456.46
2021,90,M,C,174,370.98
2021,90,M,V,91,266.02
2021,90,M,CV,8,202.23
2021,91,M,S,1452,481.76
2021,91,M,P,3,450.4
2021,91,M,C,133,366.15
2021,91,M,V,70,262.58
2021,91,M,CV,6,199.53
2021,92,M,S,1057,475.29
2021,92,M,P,2,444.42
2021,92,M,C,98,361.24
2021,92,M,V,51,259.06
2021,92,M,CV,5,196.91
2021,93,M,S,746,468.91
2021,93,M,P,1,438.45
2021,93,M,C,70,356.33
2021,93,M,V,36,255.54
2021,93,M,CV,3,194.21
2021,94,M,S,509,462.44
2021,94,M,P,1,432.39
2021,94,M,C,49,351.5
2021,94,M,V,25,252.02
2021,94,M,CV,2,191.59
2021,95,M,S,335,456.05
2021,95,M,C,32,346.58
2021,95,M,V,16,248.58
2021,95,M,CV,2,188.89
2021,61,Z,S,1957,456.21
2021,61,Z,P,414,426.49
2021,61,Z,C,87,346.66
2021,61,Z,V,10,248.66
2021,61,Z,PC,18,324.15
2021,61,Z,PV,1,232.45
2021,62,Z,S,9659,469.23
2021,62,Z,P,1698,438.69
2021,62,Z,C,435,356.57
2021,62,Z,V,51,255.7
2021,62,Z,PC,76,333.4
2021,62,Z,PV,4,239.08
2021,62,Z,CV,2,194.37
2021,63,Z,S,19152,482.25
2021,63,Z,P,2813,450.89
2021,63,Z,C,877,366.48
2021,63,Z,V,101,262.82
2021,63,Z,PC,129,342.65
2021,63,Z,PV,6,245.71
2021,63,Z,CV,5,199.78
2021,64,Z,S,25533,495.27
2021,64,Z,P,3145,463.09
2021,64,Z,C,1190,376.39
2021,64,Z,V,136,269.95
2021,64,Z,PC,147,351.99
2021,64,Z,PV,7,252.34
2021,64,Z,CV,6,205.18
2021,65,Z,S,26307,508.29
2021,65,Z,P,2727,475.29
2021,65,Z,C,1246,386.29
2021,65,Z,V,141,277.07
2021,65,Z,PC,129,361.24
2021,65,Z,PV,6,259.06
2021,65,Z,CV,7,210.5
2021,66,Z,S,26563,521.39
2021,66,Z,P,2323,487.49
2021,66,Z,C,1279,396.2
2021,66,Z,V,143,284.11
2021,66,Z,PC,112,370.49
2021,66,Z,PV,5,265.69
2021,66,Z,CV,7,215.91
2021,67,Z,S,26481,516.15
2021,67,Z,P,1959,482.58
2021,67,Z,C,1296,392.27
2021,67,Z,V,143,281.33
2021,67,Z,PC,96,366.81
2021,67,Z,PV,4,262.99
2021,67,Z,CV,7,213.78
2021,68,Z,S,26316,510.91
2021,68,Z,P,1650,477.75
2021,68,Z,C,1308,388.34
2021,68,Z,V,143,278.46
2021,68,Z,PC,82,363.04
2021,68,Z,PV,4,260.37
2021,68,Z,CV,7,211.65
2021,69,Z,S,26069,505.67
2021,69,Z,P,1387,472.84
2021,69,Z,C,1316,384.33
2021,69,Z,V,143,275.6
2021,69,Z,PC,70,359.36
2021,69,Z,PV,3,257.66
2021,69,Z,CV,7,209.44
2021,70,Z,S,25744,500.51
2021,70,Z,P,1164,467.92
2021,70,Z,C,1320,380.4
2021,70,Z,V,142,272.73
2021,70,Z,PC,60,355.67
2021,70,Z,PV,3,255.04
2021,70,Z,CV,7,207.31
2021,71,Z,S,25345,495.27
2021,71,Z,P,975,463.09
2021,71,Z,C,1320,376.39
2021,71,Z,V,140,269.95
2021,71,Z,PC,51,351.99
2021,71,Z,PV,2,252.34
2021,71,Z,CV,7,205.18
2021,72,Z,S,24609,490.03
2021,72,Z,P,807,458.18
2021,72,Z,C,1301,372.46
2021,72,Z,V,137,267.08
2021,72,Z,PC,43,348.22
2021,72,Z,PV,2,249.72
2021,72,Z,CV,7,202.97
2021,73,Z,S,23830,484.87
2021,73,Z,P,666,453.35
2021,73,Z,C,1278,368.53
2021,73,Z,V,134,264.21
2021,73,Z,PC,36,344.54
2021,73,Z,PV,1,247.1
2021,73,Z,CV,7,200.84
2021,74,Z,S,23005,479.63
2021,74,Z,P,548,448.44
2021,74,Z,C,1252,364.51
2021,74,Z,V,130,261.43
2021,74,Z,PC,30,340.85
2021,74,Z,PV,1,244.4
2021,74,Z,CV,7,198.63
2021,75,Z,S,22134,474.39
2021,75,Z,P,450,443.61
2021,75,Z,C,1222,360.58
2021,75,Z,V,126,258.57
2021,75,Z,PC,25,337.17
2021,75,Z,PV,1,241.78
2021,75,Z,CV,7,196.5
2021,76,Z,S,21222,469.23
2021,76,Z,P,369,438.69
2021,76,Z,C,1189,356.57
2021,76,Z,V,121,255.7
2021,76,Z,PC,21,333.4
2021,76,Z,PV,1,239.08
2021,76,Z,CV,7,194.37
2021,77,Z,S,20670,463.99
2021,77,Z,P,307,433.86
2021,77,Z,C,1174,352.64
2021,77,Z,V,119,252.92
2021,77,Z,PC,17,329.72
2021,77,Z,PV,1,236.46
2021,77,Z,CV,7,192.16
2021,78,Z,S,20049,458.75
2021,78,Z,P,254,428.95
2021,78,Z,C,1155,348.71
2021,78,Z,V,116,250.05
2021,78,Z,PC,15,326.03
2021,78,Z,PV,1,233.76
2021,78,Z,CV,7,190.03
2021,79,Z,S,19360,453.59
2021,79,Z,P,210,424.12
2021,79,Z,C,1130,344.7
2021,79,Z,V,112,247.18
2021,79,Z,PC,12,322.35
2021,79,Z,CV,7,187.91
2021,80,Z,S,18605,448.35
2021,80,Z,P,172,419.21
2021,80,Z,C,1101,340.77
2021,80,Z,V,109,244.32
2021,80,Z,PC,10,318.58
2021,80,Z,CV,6,185.7
2021,81,Z,S,17787,443.11
2021,81,Z,P,141,414.38
2021,81,Z,C,1067,336.76
2021,81,Z,V,104,241.54
2021,81,Z,PC,8,314.9
2021,81,Z,CV,6,183.57
2021,82,Z,S,16857,437.96
2021,82,Z,P,114,409.46
2021,82,Z,C,1025,332.83
2021,82,Z,V,100,238.67
2021,82,Z,PC,7,311.21
2021,82,Z,CV,6,181.36
2021,83,Z,S,15883,432.72
2021,83,Z,P,92,404.63
2021,83,Z,C,978,328.9
2021,83,Z,V,94,235.8
2021,83,Z,PC,6,307.53
2021,83,Z,CV,6,179.23
2021,84,Z,S,14867,427.48
2021,84,Z,P,74,399.72
2021,84,Z,C,928,324.89
2021,84,Z,V,89,233.02
2021,84,Z,PC,5,303.76
2021,84,Z,CV,6,177.1
2021,85,Z,S,13816,422.32
2021,85,Z,P,59,394.81
2021,85,Z,C,873,320.96
2021,85,Z,V,83,230.15
2021,85,Z,PC,4,300.08
2021,85,Z,CV,5,174.89
2021,86,Z,S,12737,417.08
2021,86,Z,P,46,389.98
2021,86,Z,C,815,316.94
2021,86,Z,V,77,227.29
2021,86,Z,PC,3,296.39
2021,86,Z,CV,5,172.76
2021,87,Z,S,11686,411.84
2021,87,Z,P,36,385.06
2021,87,Z,C,757,313.01
2021,87,Z,V,71,224.5
2021,87,Z,PC,2,292.71
2021,87,Z,CV,5,170.63
2021,88,Z,S,10618,406.68
2021,88,Z,P,28,380.23
2021,88,Z,C,697,309.08
2021,88,Z,V,65,221.64
2021,88,Z,PC,2,288.94
2021,88,Z,CV,4,168.42
2021,89,Z,S,9546,401.44
2021,89,Z,P,22,375.32
2021,89,Z,C,634,305.07
2021,89,Z,V,59,218.77
2021,89,Z,PC,1,285.26
2021,89,Z,CV,4,166.29
2021,90,Z,S,8483,396.2
2021,90,Z,P,17,370.49
2021,90,Z,C,570,301.14
2021,90,Z,V,52,215.91
2021,90,Z,PC,1,281.57
2021,90,Z,CV,4,164.08
2021,91,Z,S,7443,391.04
2021,91,Z,P,12,365.58
2021,91,Z,C,506,297.13
2021,91,Z,V,46,213.12
2021,91,Z,PC,1,277.89
2021,91,Z,CV,3,161.95
2021,92,Z,S,6352,385.8
2021,92,Z,P,9,360.75
2021,92,Z,C,437,293.2
2021,92,Z,V,40,210.26
2021,92,Z,PC,1,274.12
2021,92,Z,CV,3,159.82
2021,93,Z,S,5343,380.56
2021,93,Z,P,7,355.83
2021,93,Z,C,372,289.27
2021,93,Z,V,33,207.39
2021,93,Z,CV,2,157.61
2021,94,Z,S,4419,375.4
2021,94,Z,P,5,351.0
2021,94,Z,C,311,285.26
2021,94,Z,V,28,204.61
2021,94,Z,CV,2,155.48
2021,95,Z,S,3588,370.16
2021,95,Z,P,3,346.09
2021,95,Z,C,256,281.33
2021,95,Z,V,23,201.74
2021,95,Z,CV,2,153.35
2022,61,M,S,85,576.38
2022,61,M,P,26,538.93
2022,61,M,C,5,438.08
2022,61,M,V,3,314.14
2022,61,M,PC,2,409.62
2022,62,M,S,4303,592.93
2022,62,M,P,1090,554.38
2022,62,M,C,259,450.59
2022,62,M,V,173,323.12
2022,62,M,PC,66,421.29
2022,62,M,PV,18,302.13
2022,62,M,CV,10,245.53
2022,62,M,PCV,1,229.58
2022,63,M,S,12225,609.39
2022,63,M,P,2558,569.75
2022,63,M,C,750,463.11
2022,63,M,V,495,332.11
2022,63,M,PC,157,433.04
2022,63,M,PV,41,310.53
2022,63,M,CV,30,252.42
2022,63,M,PCV,3,235.96
2022,64,M,S,19699,625.84
2022,64,M,P,3427,585.12
2022,64,M,C,1229,475.62
2022,64,M,V,802,341.09
2022,64,M,PC,214,444.72
2022,64,M,PV,56,318.93
2022,64,M,CV,50,259.22
2022,64,M,PCV,3,242.34
2022,65,M,S,22434,642.3
2022,65,M,P,3261,600.57
2022,65,M,C,1423,488.13
2022,65,M,V,919,350.08
2022,65,M,PC,207,456.39
2022,65,M,PV,53,327.32
2022,65,M,CV,58,266.02
2022,65,M,PCV,3,248.73
2022,66,M,S,22427,658.76
2022,66,M,P,2735,615.93
2022,66,M,C,1447,500.64
2022,66,M,V,925,359.06
2022,66,M,PC,176,468.14
2022,66,M,PV,45,335.72
2022,66,M,CV,60,272.83
2022,66,M,PCV,3,255.11
2022,67,M,S,22283,652.21
2022,67,M,P,2287,609.8
2022,67,M,C,1461,495.69
2022,67,M,V,925,355.45
2022,67,M,PC,150,463.44
2022,67,M,PV,38,332.36
2022,67,M,CV,61,270.14
2022,67,M,PCV,2,252.59
2022,68,M,S,21824,645.58
2022,68,M,P,1891,603.59
2022,68,M,C,1454,490.65
2022,68,M,V,911,351.84
2022,68,M,PC,126,458.74
2022,68,M,PV,32,329.0
2022,68,M,CV,61,267.37
2022,68,M,PCV,2,249.98
2022,69,M,S,21257,639.03
2022,69,M,P,1558,597.46
2022,69,M,C,1439,485.61
2022,69,M,V,893,348.23
2022,69,M,PC,105,454.04
2022,69,M,PV,26,325.64
2022,69,M,CV,60,264.68
2022,69,M,PCV,2,247.47
2022,70,M,S,20593,632.39
2022,70,M,P,1279,591.33
2022,70,M,C,1416,480.66
2022,70,M,V,871,344.71
2022,70,M,PC,88,449.42
2022,70,M,PV,22,322.28
2022,70,M,CV,60,261.91
2022,70,M,PCV,1,244.95
2022,71,M,S,19842,625.84
2022,71,M,P,1046,585.12
2022,71,M,C,1386,475.62
2022,71,M,V,844,341.09
2022,71,M,PC,73,444.72
2022,71,M,PV,18,318.93
2022,71,M,CV,59,259.22
2022,71,M,PCV,1,242.34
2022,72,M,S,19012,619.21
2022,72,M,P,852,578.99
2022,72,M,C,1348,470.66
2022,72,M,V,814,337.48
2022,72,M,PC,60,440.01
2022,72,M,PV,15,315.57
2022,72,M,CV,58,256.45
2022,72,M,PCV,1,239.82
2022,73,M,S,17926,612.66
2022,73,M,P,683,572.86
2022,73,M,C,1291,465.62
2022,73,M,V,772,333.87
2022,73,M,PC,49,435.31
2022,73,M,PV,12,312.21
2022,73,M,CV,56,253.76
2022,73,M,PCV,1,237.3
2022,74,M,S,16809,606.03
2022,74,M,P,546,566.64
2022,74,M,C,1228,460.59
2022,74,M,V,728,330.35
2022,74,M,PC,40,430.69
2022,74,M,PV,9,308.85
2022,74,M,CV,53,250.99
2022,74,M,PCV,1,234.7
2022,75,M,S,15663,599.48
2022,75,M,P,434,560.51
2022,75,M,C,1161,455.63
2022,75,M,V,683,326.74
2022,75,M,PC,32,425.99
2022,75,M,PV,8,305.49
2022,75,M,CV,51,248.31
2022,75,M,PCV,1,232.18
2022,76,M,S,14496,592.93
2022,76,M,P,342,554.38
2022,76,M,C,1091,450.59
2022,76,M,V,636,323.12
2022,76,M,PC,26,421.29
2022,76,M,PV,6,302.13
2022,76,M,CV,48,245.53
2022,77,M,S,13316,586.29
2022,77,M,P,268,548.17
2022,77,M,C,1016,445.56
2022,77,M,V,587,319.51
2022,77,M,PC,20,416.59
2022,77,M,PV,5,298.77
2022,77,M,CV,45,242.85
2022,78,M,S,12375,579.74
2022,78,M,P,213,542.04
2022,78,M,C,958,440.6
2022,78,M,V,549,315.9
2022,78,M,PC,16,411.97
2022,78,M,PV,4,295.41
2022,78,M,CV,43,240.08
2022,79,M,S,11399,573.11
2022,79,M,P,168,535.91
2022,79,M,C,895,435.56
2022,79,M,V,509,312.38
2022,79,M,PC,13,407.26
2022,79,M,PV,3,292.05
2022,79,M,CV,40,237.39
2022,80,M,S,10400,566.56
2022,80,M,P,131,529.7
2022,80,M,C,828,430.61
2022,80,M,V,467,308.77
2022,80,M,PC,10,402.56
2022,80,M,PV,2,288.7
2022,80,M,CV,37,234.7
2022,81,M,S,9391,559.93
2022,81,M,P,101,523.57
2022,81,M,C,758,425.57
2022,81,M,V,424,305.15
2022,81,M,PC,8,397.86
2022,81,M,PV,2,285.34
2022,81,M,CV,34,231.93
2022,82,M,S,8384,553.38
2022,82,M,P,77,517.44
2022,82,M,C,686,420.53
2022,82,M,V,381,301.54
2022,82,M,PC,6,393.24
2022,82,M,PV,1,281.98
2022,82,M,CV,31,229.24
2022,83,M,S,7372,546.74
2022,83,M,P,58,511.22
2022,83,M,C,611,415.58
2022,83,M,V,337,298.02
2022,83,M,PC,5,388.54
2022,83,M,PV,1,278.62
2022,83,M,CV,28,226.47
2022,84,M,S,6398,540.19
2022,84,M,P,43,505.09
2022,84,M,C,537,410.54
2022,84,M,V,294,294.41
2022,84,M,PC,4,383.84
2022,84,M,PV,1,275.26
2022,84,M,CV,25,223.79
2022,85,M,S,5470,533.64
2022,85,M,P,31,498.88
2022,85,M,C,465,405.5
2022,85,M,V,253,290.8
2022,85,M,PC,3,379.22
2022,85,M,PV,1,271.9
2022,85,M,CV,22,221.01
2022,86,M,S,4602,527.01
2022,86,M,P,23,492.75
2022,86,M,C,397,400.55
2022,86,M,V,214,287.18
2022,86,M,PC,2,374.52
2022,86,M,CV,18,218.33
2022,87,M,S,3803,520.46
2022,87,M,P,16,486.62
2022,87,M,C,332,395.51
2022,87,M,V,178,283.66
2022,87,M,PC,1,369.81
2022,87,M,CV,16,215.56
2022,88,M,S,3094,513.82
2022,88,M,P,11,480.4
2022,88,M,C,273,390.55
2022,88,M,V,145,280.05
2022,88,M,PC,1,365.11
2022,88,M,CV,13,212.87
2022,89,M,S,2463,507.28
2022,89,M,P,8,474.27
2022,89,M,C,220,385.52
2022,89,M,V,116,276.44
2022,89,M,PC,1,360.49
2022,89,M,CV,10,210.1
2022,90,M,S,1914,500.64
2022,90,M,P,5,468.14
2022,90,M,C,173,380.48
2022,90,M,V,91,272.83
2022,90,M,CV,8,207.41
2022,91,M,S,1449,494.09
2022,91,M,P,3,461.93
2022,91,M,C,133,375.52
2022,91,M,V,69,269.3
2022,91,M,CV,6,204.64
2022,92,M,S,1066,487.46
2022,92,M,P,2,455.8
2022,92,M,C,99,370.48
2022,92,M,V,51,265.69
2022,92,M,CV,5,201.95
2022,93,M,S,751,480.91
2022,93,M,P,1,449.67
2022,93,M,C,71,365.45
2022,93,M,V,36,262.08
2022,93,M,CV,3,199.18
2022,94,M,S,511,474.27
2022,94,M,P,1,443.46
2022,94,M,C,49,360.49
2022,94,M,V,25,258.47
2022,94,M,CV,2,196.49
2022,95,M,S,335,467.72
2022,95,M,C,32,355.45
2022,95,M,V,16,254.94
2022,95,M,CV,2,193.72
2022,61,Z,S,650,467.89
2022,61,Z,P,176,437.41
2022,61,Z,C,29,355.54
2022,61,Z,V,3,255.02
2022,61,Z,PC,8,332.45
2022,62,Z,S,6833,481.24
2022,62,Z,P,1529,449.92
2022,62,Z,C,307,365.7
2022,62,Z,V,36,262.24
2022,62,Z,PC,69,341.93
2022,62,Z,PV,3,245.2
2022,62,Z,CV,2,199.35
2022,63,Z,S,16225,494.6
2022,63,Z,P,3012,462.43
2022,63,Z,C,742,375.86
2022,63,Z,V,85,269.55
2022,63,Z,PC,138,351.42
2022,63,Z,PV,6,252.0
2022,63,Z,CV,4,204.89
2022,64,Z,S,24095,507.95
2022,64,Z,P,3731,474.95
2022,64,Z,C,1120,386.02
2022,64,Z,V,128,276.86
2022,64,Z,PC,173,361.0
2022,64,Z,PV,8,258.8
2022,64,Z,CV,6,210.43
2022,65,Z,S,26129,521.3
2022,65,Z,P,3390,487.46
2022,65,Z,C,1235,396.18
2022,65,Z,V,139,284.16
2022,65,Z,PC,160,370.48
2022,65,Z,PV,7,265.69
2022,65,Z,CV,7,215.89
2022,66,Z,S,26479,534.73
2022,66,Z,P,2888,499.97
2022,66,Z,C,1272,406.34
2022,66,Z,V,142,291.38
2022,66,Z,PC,139,379.97
2022,66,Z,PV,6,272.49
2022,66,Z,CV,7,221.43
2022,67,Z,S,26730,529.36
2022,67,Z,P,2457,494.93
2022,67,Z,C,1304,402.31
2022,67,Z,V,144,288.53
2022,67,Z,PC,120,376.19
2022,67,Z,PV,5,269.72
2022,67,Z,CV,7,219.25
2022,68,Z,S,26613,523.99
2022,68,Z,P,2069,489.98
2022,68,Z,C,1320,398.28
2022,68,Z,V,144,285.59
2022,68,Z,PC,103,372.33
2022,68,Z,PV,4,267.03
2022,68,Z,CV,7,217.07
2022,69,Z,S,26415,518.61
2022,69,Z,P,1739,484.94
2022,69,Z,C,1331,394.16
2022,69,Z,V,144,282.65
2022,69,Z,PC,88,368.55
2022,69,Z,PV,4,264.26
2022,69,Z,CV,7,214.8
2022,70,Z,S,26128,513.32
2022,70,Z,P,1459,479.9
2022,70,Z,C,1337,390.13
2022,70,Z,V,143,279.71
2022,70,Z,PC,75,364.77
2022,70,Z,PV,3,261.57
2022,70,Z,CV,7,212.62
2022,71,Z,S,25758,507.95
2022,71,Z,P,1222,474.95
2022,71,Z,C,1338,386.02
2022,71,Z,V,142,276.86
2022,71,Z,PC,64,361.0
2022,71,Z,PV,3,258.8
2022,71,Z,CV,7,210.43
2022,72,Z,S,25309,502.57
2022,72,Z,P,1022,469.91
2022,72,Z,C,1335,381.99
2022,72,Z,V,141,273.92
2022,72,Z,PC,54,357.13
2022,72,Z,PV,2,256.11
2022,72,Z,CV,7,208.17
2022,73,Z,S,24519,497.28
2022,73,Z,P,843,464.95
2022,73,Z,C,1312,377.96
2022,73,Z,V,137,270.98
2022,73,Z,PC,45,353.35
2022,73,Z,PV,2,253.43
2022,73,Z,CV,7,205.98
2022,74,Z,S,23682,491.91
2022,74,Z,P,694,459.91
2022,74,Z,C,1286,373.84
2022,74,Z,V,133,268.12
2022,74,Z,PC,38,349.58
2022,74,Z,PV,2,250.66
2022,74,Z,CV,7,203.72
2022,75,Z,S,22796,486.53
2022,75,Z,P,569,454.96
2022,75,Z,C,1256,369.81
2022,75,Z,V,129,265.18
2022,75,Z,PC,31,345.8
2022,75,Z,PV,1,247.97
2022,75,Z,CV,7,201.53
2022,76,Z,S,21862,481.24
2022,76,Z,P,466,449.92
2022,76,Z,C,1222,365.7
2022,76,Z,V,124,262.24
2022,76,Z,PC,26,341.93
2022,76,Z,PV,1,245.2
2022,76,Z,CV,7,199.35
2022,77,Z,S,20886,475.87
2022,77,Z,P,380,444.97
2022,77,Z,C,1184,361.67
2022,77,Z,V,119,259.39
2022,77,Z,PC,22,338.16
2022,77,Z,PV,1,242.51
2022,77,Z,CV,7,197.08
2022,78,Z,S,20261,470.5
2022,78,Z,P,315,439.93
2022,78,Z,C,1165,357.64
2022,78,Z,V,117,256.45
2022,78,Z,PC,18,334.38
2022,78,Z,PV,1,239.74
2022,78,Z,CV,7,194.9
2022,79,Z,S,19566,465.21
2022,79,Z,P,260,434.98
2022,79,Z,C,1140,353.52
2022,79,Z,V,113,253.51
2022,79,Z,PC,15,330.6
2022,79,Z,PV,1,237.05
2022,79,Z,CV,7,192.72
2022,80,Z,S,18801,459.83
2022,80,Z,P,214,429.94
2022,80,Z,C,1111,349.49
2022,80,Z,V,109,250.57
2022,80,Z,PC,13,326.74
2022,80,Z,CV,6,190.45
2022,81,Z,S,17971,454.46
2022,81,Z,P,174,424.98
2022,81,Z,C,1076,345.38
2022,81,Z,V,105,247.72
2022,81,Z,PC,10,322.96
2022,81,Z,CV,6,188.27
2022,82,Z,S,17078,449.17
2022,82,Z,P,142,419.94
2022,82,Z,C,1036,341.35
2022,82,Z,V,100,244.78
2022,82,Z,PC,9,319.18
2022,82,Z,CV,6,186.0
2022,83,Z,S,16079,443.79
2022,83,Z,P,114,414.99
2022,83,Z,C,988,337.32
2022,83,Z,V,95,241.84
2022,83,Z,PC,7,315.4
2022,83,Z,CV,6,183.81
2022,84,Z,S,15040,438.42
2022,84,Z,P,91,409.95
2022,84,Z,C,936,333.2
2022,84,Z,V,89,238.98
2022,84,Z,PC,6,311.54
2022,84,Z,CV,6,181.63
2022,85,Z,S,13966,433.13
2022,85,Z,P,73,404.91
2022,85,Z,C,881,329.17
2022,85,Z,V,84,236.05
2022,85,Z,PC,5,307.76
2022,85,Z,CV,5,179.36
2022,86,Z,S,12864,427.75
2022,86,Z,P,57,399.96
2022,86,Z,C,821,325.06
2022,86,Z,V,77,233.11
2022,86,Z,PC,4,303.98
2022,86,Z,CV,5,177.18
2022,87,Z,S,11744,422.38
2022,87,Z,P,45,394.92
2022,87,Z,C,759,321.03
2022,87,Z,V,71,230.25
2022,87,Z,PC,3,300.2
2022,87,Z,CV,5,175.0
2022,88,Z,S,10659,417.09
2022,88,Z,P,35,389.97
2022,88,Z,C,698,316.99
2022,88,Z,V,65,227.31
2022,88,Z,PC,2,296.34
2022,88,Z,CV,4,172.73
2022,89,Z,S,9571,411.71
2022,89,Z,P,27,384.93
2022,89,Z,C,634,312.88
2022,89,Z,V,59,224.37
2022,89,Z,PC,2,292.56
2022,89,Z,CV,4,170.55
2022,90,Z,S,8494,406.34
2022,90,Z,P,20,379.97
2022,90,Z,C,570,308.85
2022,90,Z,V,52,221.43
2022,90,Z,PC,1,288.78
2022,90,Z,CV,4,168.28
2022,91,Z,S,7440,401.05
2022,91,Z,P,15,374.94
2022,91,Z,C,505,304.73
2022,91,Z,V,46,218.58
2022,91,Z,PC,1,285.0
2022,91,Z,CV,3,166.1
2022,92,Z,S,6425,395.68
2022,92,Z,P,11,369.98
2022,92,Z,C,441,300.7
2022,92,Z,V,40,215.64
2022,92,Z,PC,1,281.14
2022,92,Z,CV,3,163.91
2022,93,Z,S,5389,390.3
2022,93,Z,P,8,364.94
2022,93,Z,C,375,296.67
2022,93,Z,V,34,212.7
2022,93,Z,PC,1,277.36
2022,93,Z,CV,2,161.65
2022,94,Z,S,4446,385.01
2022,94,Z,P,6,359.99
2022,94,Z,C,313,292.56
2022,94,Z,V,28,209.85
2022,94,Z,CV,2,159.46
2022,95,Z,S,3601,379.64
2022,95,Z,P,4,354.95
2022,95,Z,C,256,288.53
2022,95,Z,V,23,206.91
2022,95,Z,CV,2,157.28
2023,62,M,S,3068,742.24
2023,62,M,P,981,693.99
2023,62,M,C,184,564.06
2023,62,M,V,123,404.5
2023,62,M,PC,59,527.38
2023,62,M,PV,16,378.22
2023,62,M,CV,7,307.37
2023,62,M,PCV,1,287.39
2023,63,M,S,10488,762.84
2023,63,M,P,2745,713.23
2023,63,M,C,641,579.73
2023,63,M,V,422,415.74
2023,63,M,PC,168,542.09
2023,63,M,PV,44,388.73
2023,63,M,CV,26,315.99
2023,63,M,PCV,3,295.38
2023,64,M,S,18306,783.45
2023,64,M,P,3955,732.46
2023,64,M,C,1138,595.39
2023,64,M,V,741,426.99
2023,64,M,PC,246,556.71
2023,64,M,PV,64,399.24
2023,64,M,CV,46,324.5
2023,64,M,PCV,4,303.37
2023,65,M,S,22168,804.05
2023,65,M,P,3978,751.81
2023,65,M,C,1402,611.05
2023,65,M,V,903,438.24
2023,65,M,PC,252,571.32
2023,65,M,PV,65,409.75
2023,65,M,CV,57,333.01
2023,65,M,PCV,4,311.36
2023,66,M,S,22286,824.65
2023,66,M,P,3339,771.04
2023,66,M,C,1433,626.72
2023,66,M,V,914,449.49
2023,66,M,PC,215,586.03
2023,66,M,PV,55,420.26
2023,66,M,CV,59,341.53
2023,66,M,PCV,4,319.35
2023,67,M,S,22245,816.45
2023,67,M,P,2794,763.37
2023,67,M,C,1454,620.51
2023,67,M,V,918,444.97
2023,67,M,PC,183,580.15
2023,67,M,PV,46,416.06
2023,67,M,CV,60,338.17
2023,67,M,PCV,3,316.2
2023,68,M,S,22061,808.15
2023,68,M,P,2331,755.59
2023,68,M,C,1465,614.21
2023,68,M,V,916,440.45
2023,68,M,PC,155,574.26
2023,68,M,PV,39,411.85
2023,68,M,CV,61,334.7
2023,68,M,PCV,3,312.94
2023,69,M,S,21558,799.95
2023,69,M,P,1922,747.92
